"modGenes","modUniprotIDs"
"contig146694","Q9NQT8"
"contig80753","Q6PAM0"
"contig202513","Q9TXQ1"
"contig152218","O75445"
"contig211253","O57460"
"contig151452","Q6DJE4"
"contig113530","P41236"
"contig71353","Q75V66"
"contig210159","No_Uniprotmatch"
"contig97424","No_Uniprotmatch"
"contig99282","P11506"
"contig152476","No_Uniprotmatch"
"contig93799","Q5RA17"
"contig127400_132930","Q96D21"
"contig74781","O89000"
"contig109301_92168","Q8BYM7"
"contig76749","Q17GZ9"
"contig103363","Q9F234"
"contig204160","Q0V8T8"
"contig17130","No_Uniprotmatch"
"contig23800","No_Uniprotmatch"
"contig82137","Q5VYJ5"
"contig208208","No_Uniprotmatch"
"contig145287","C3Z7Q9"
"contig170403","P11388"
"contig114914","P70697"
"contig212419_158739","No_Uniprotmatch"
"contig210442","F7GDM4"
"contig209079","Q28685"
"contig21437_106638","P19218"
"contig156810_195470","Q62780"
"contig110486","P34284"
"contig150944","P94598"
"contig151442","P42674"
"contig151592_167005_440","Q05000"
"contig152047","No_Uniprotmatch"
"contig146138_80765","Q5Z8Q9"
"contig13140","Q9Y2Q3"
"contig94077","B7PZL9"
"contig177856","Q9U943"
"contig72858","P16112"
"contig185063_174429","No_Uniprotmatch"
"contig181331","Q5VV63"
"contig71873","Q98TZ8"
"contig108179","Q3YBR2"
"contig147098","Q5XIN9"
"contig96647","Q1XA76"
"contig109646","No_Uniprotmatch"
"contig111366","Q9D967"
"contig149934","Q9CWX9"
"contig81787","Q7ZT46"
"contig149580","Q6TNS2"
"contig174997","Q4FZF3"
"contig179730_118189","Q9JLI8"
"contig144810","Q5TZA2"
"contig19838_140172_174762","P19491"
"contig209495_82249","Q9Y251"
"contig113043","P40939"
"contig77251_80250","E7F5Z5"
"contig71090","No_Uniprotmatch"
"contig105079","A0JP85"
"contig81662_151556","Q7KW14"
"contig8584","Q28G25"
"contig148107","Q8K3P0"
"contig70335_147769_215942","Q9P785"
"contig97241_97243","O60494"
"contig98241","No_Uniprotmatch"
"contig153398","O14874"
"contig116802_21164","Q9H2B2"
"contig106881_131209","O18806"
"contig167379","P28660"
"contig26393_177388_208159_600194","O35245"
"contig147436","Q1HE26"
"contig139050_110399_196318_161171_185337","Q6A4L1"
"contig12238","Q14188"
"contig177831","Q66I24"
"contig171100","Q15828"
"contig209862","Q5U395"
"contig204778_194233","Q567B1"
"contig71508","O70251"
"contig82487","P40501"
"contig213528","No_Uniprotmatch"
"contig176352_209787_176144","P00767"
"contig209980","O35263"
"contig13736_178664","Q7ZX59"
"contig77378","Q6DCC6"
"contig105594","E9C1T2"
"contig20365","No_Uniprotmatch"
"contig149941","P09848"
"contig148875","P70531"
"contig114760","Q7ZU45"
"contig106897_148371","P13395"
"contig77223","Q9Y2I7"
"contig77180","D8RF37"
"contig72840_112781","Q5PQ50"
"contig109396","No_Uniprotmatch"
"contig154153","Q2KHZ9"
"contig74630","C3Y946"
"contig178585","Q5ZKM1"
"contig69983","P26652"
"contig148437","A4IF93"
"contig179994","No_Uniprotmatch"
"contig139741","No_Uniprotmatch"
"contig144907_193212","A2AX52"
"contig204577","Q6PHS6"
"contig137200","Q9CUL5"
"contig146712","Q3B7L6"
"contig78526","Q6TFL3"
"contig185206","Q29A33"
"contig71890","Q01DA2"
"contig151381","Q6DRG1"
"contig212478","Q99873"
"contig81263_107449","P51106"
"contig210901","Q32M88"
"contig169095_205712","P08121"
"contig146721_156108","P42346"
"contig98805","Q5R407"
"contig146944","P50429"
"contig97773","P33322"
"contig5653","B3RX14"
"contig148396","Q86YT5"
"contig146626","Q9DBI0"
"contig215685_102818","Q8BRF7"
"contig145862","Q9C0J8"
"contig147127","Q5VV63"
"contig146863","P62997"
"contig130768","Q9H0R1"
"contig176467","Q3SZB4"
"contig151865","Q96MT7"
"contig73460","O00468"
"contig75447","No_Uniprotmatch"
"contig119392_202327","Q01780"
"contig175862_210172","B0BNN3"
"contig175726","No_Uniprotmatch"
"contig207343","Q9F234"
"contig147085","Q801S2"
"contig169818","Q95LZ5"
"contig182148","C3XWG1"
"contig153411","Q0WYX8"
"contig171682","Q9Y3B8"
"contig210275","Q26534"
"contig152518_74705","No_Uniprotmatch"
"contig212819_107792","Q9D1A2"
"contig149390","P16086"
"contig193471","Q53RE8"
"contig106093","O93274"
"contig207810_87468","Q9XSC3"
"contig176137","C3YAW3"
"contig22515","P10079"
"contig106601","Q8N0W5"
"contig180391","Q5BJL5"
"contig151928","C3XPA9"
"contig6604","Q8N567"
"contig151176_175734","P54278"
"contig79405","F7A6V8"
"contig201827","P13670"
"contig81819","Q9WYX8"
"contig82645","Q8WXG9"
"contig210218_176181_138434","A2FNC4"
"contig181528","No_Uniprotmatch"
"contig69564_174821","Q7SC45"
"contig150219","Q8IIG7"
"contig152949","Q90WJ3"
"contig174613","B3SAZ0"
"contig77826","No_Uniprotmatch"
"contig216510","Q5R652"
"contig77733","Q9WUB3"
"contig209425","Q5U231"
"contig5753_138041","Q3T904"
"contig73780","Q4R7V3"
"contig180069_202390_155736","Q95N00"
"contig66616","Q9KC63"
"contig145927_79444","Q5F4A1"
"contig65429","P49013"
"contig175805","A6UVR4"
"contig77515","Q9BQ70"
"contig204342_112585","Q9NUD9"
"contig110064_146741","Q920B9"
"contig151043_205671","P70191"
"contig174519","Q4G0U5"
"contig151553","Q5FVA9"
"contig139118","P19387"
"contig24601_81645","Q3UMC0"
"contig105844_119721","Q8NDM7"
"contig108696","Q8AW42"
"contig69684","A0AUS0"
"contig203965_22146_95985","Q149F1"
"contig71546_112778","Q8C166"
"contig169557","No_Uniprotmatch"
"contig114997","Q5RFN2"
"contig80357_106495","Q07617"
"contig176446","O57321"
"contig962","Q10741"
"contig152215_152305_80530_4471_190036_19732","Q7TN88"
"contig74234","No_Uniprotmatch"
"contig116188","Q5R889"
"contig106582","No_Uniprotmatch"
"contig24093_172125","O43709"
"contig135129_111584","Q8IY17"
"contig180921","No_Uniprotmatch"
"contig151010","Q92733"
"contig145102","Q61191"
"contig105430","P37276"
"contig148601","No_Uniprotmatch"
"contig18791_111806","Q9QYU1"
"contig106372","Q7ZWF0"
"contig145363","Q5QUQ1"
"contig180389","P00507"
"contig154825","P42669"
"contig176067","Q6V0K7"
"contig113650","P53007"
"contig151846","Q9N126"
"contig110958","Q5SQX6"
"contig78394","C3ZBK4"
"contig174337","P97376"
"contig151499","No_Uniprotmatch"
"contig100031","Q6TGY8"
"contig104447","Q5ZID0"
"contig205674_117463","Q5SSI6"
"contig98503","Q14188"
"contig147176","Q8TDI0"
"contig77098_129253","Q9QXT1"
"contig69290_79583_138673","Q6NVN0"
"contig148345","Q96JB5"
"contig213256","Q54J55"
"contig178232","Q9MYP6"
"contig77372","P20072"
"contig97503","Q5R6Z8"
"contig170203_168062_170000_192685_149396_148597_111110_138614_8273_145105","Q6ZRS2"
"contig60247","P42346"
"contig80255_22068_55946","Q8HZT9"
"contig114048_147836","O88576"
"contig137388_145148","Q6NVR8"
"contig149564","No_Uniprotmatch"
"contig191626","Q5R5Q2"
"contig111580_105597","No_Uniprotmatch"
"contig149587_149789_114971","C3YKH2"
"contig78291","Q61586"
"contig190189","O16025"
"contig9506","Q9CWP8"
"contig175680_176054","Q6P4Z2"
"contig157115_175566","B7T144"
"contig78610_20668","No_Uniprotmatch"
"contig168044","Q9H7P6"
"contig81833","Q9JKL7"
"contig600053","Q15459"
"contig156306","Q0VD48"
"contig169622","A5WUT8"
"contig169348","Q5RCF3"
"contig158928_118673","Q6P158"
"contig153355","Q60HG9"
"contig82826","Q9Y6D9"
"contig207078_200093_134091_133461_219640","P70627"
"contig115985","A6QM03"
"contig179491_138956_205223","Q8WZ42"
"contig215592_151872","No_Uniprotmatch"
"contig153981","Q9M571"
"contig68897","E2B9X6"
"contig105071","Q9Z2G9"
"contig176028","A2AX52"
"contig75619","Q8NB59"
"contig16536_130736_115600_155306_13931_215371","Q61554"
"contig115694","Q9BXM7"
"contig184251","Q3U481"
"contig113429_153346","Q3UHD6"
"contig177987","Q9VKD3"
"contig112575","Q07075"
"contig168916","Q6RI86"
"contig108146","No_Uniprotmatch"
"contig151272","P28304"
"contig213690","Q3U9N9"
"contig54501","F6YJX3"
"contig78281","P23785"
"contig109085","Q8C428"
"contig177653","B2ZG39"
"contig97543","Q7SXW4"
"contig118354_79835_75669","Q54NA6"
"contig171439","No_Uniprotmatch"
"contig70006","O55192"
"contig177102_77726","P10079"
"contig24894","Q5JTJ3"
"contig171227","P97739"
"contig147615","B3S5D2"
"contig15982","Q6IQC7"
"contig147309","Q7YTC2"
"contig186903","Q8VDL4"
"contig212453","B4F795"
"contig167080","P40142"
"contig73073","Q9W770"
"contig106994","O15439"
"contig213562","No_Uniprotmatch"
"contig146266","Q9EQC4"
"contig177403","No_Uniprotmatch"
"contig212147","Q3SZA2"
"contig69407","Q28E41"
"contig148096","P56571"
"contig192351_137802_7286_68431_137356","O60262"
"contig150943","Q8CFG6"
"contig204254","P00435"
"contig99567","Q9D0K0"
"contig147555","Q8N695"
"contig96562","Q9NGQ2"
"contig115149","Q96CM3"
"contig145212","P02461"
"contig164753_219382","Q5T2S8"
"contig152938","Q60716"
"contig138938","Q6ZUI0"
"contig99120","A6PW82"
"contig145042","Q14669"
"contig146560","Q5TZA2"
"contig111130","P00435"
"contig149184","Q6TEP1"
"contig204405_150884","Q69YW0"
"contig208060","Q5I0S8"
"contig107063_146687","Q8BZ32"
"contig93591","Q8IVF4"
"contig151887_218254","A8K8P3"
"contig75430_149891_24645","Q0EEE2"
"contig213713","Q8K2J9"
"contig116963_177674","C6FG12"
"contig115420_180085","Q5M888"
"contig175820","P62944"
"contig215480_210309_153404","Q8IZ83"
"contig218291","Q9ET30"
"contig216890","No_Uniprotmatch"
"contig208349","Q8IYB1"
"contig209007","No_Uniprotmatch"
"contig157574_139303","Q6P2T7"
"contig128293","Q80UN9"
"contig112261_13247","Q9YHV3"
"contig153067_152845","A4D0V7"
"contig600001","C3Y429"
"contig8177_155444","C3Z9V8"
"contig147838","Q7YRB7"
"contig138474_96252_74968","Q6PF21"
"contig150518","Q8NEP9"
"contig79881","P14519"
"contig72717_210113","Q5GN48"
"contig219908_9708","Q60560"
"contig22739_117438","Q7SY48"
"contig73344","Q9EQH3"
"contig147978","O74212"
"contig96781","A7NMG0"
"contig77755_70614_107573","Q7Z020"
"contig149752_97935","Q869L3"
"contig106977","Q6AY97"
"contig151983","Q61824"
"contig129647","Q791V5"
"contig68773","O88484"
"contig204443","Q6ZSZ5"
"contig111078_179790","Q8BHG1"
"contig216260_98533","Q9C0H6"
"contig177550","Q6P9Q6"
"contig154429","O43299"
"contig98290_158902","Q7L2J0"
"contig70769","Q8CB62"
"contig153456_180623_106698","Q02040"
"contig111946_93766","Q9D7M8"
"contig98391","Q9DC48"
"contig153221","P42325"
"contig209981","P70266"
"contig148878","P38650"
"contig139179_179336","Q7TQA3"
"contig76924","Q5ZMV7"
"contig117881","Q69ZW3"
"contig9637","Q4R5Y0"
"contig180349","Q9YGS2"
"contig71641","No_Uniprotmatch"
"contig147409_217600","Q9NZF1"
"contig64885","No_Uniprotmatch"
"contig177843","Q8NEM2"
"contig211925","No_Uniprotmatch"
"contig146422","Q2HJF7"
"contig151055","P23098"
"contig157073_115635_147801","Q80WC1"
"contig105262","Q96DM1"
"contig175905_115541","Q98943"
"contig163998","Q0VGY8"
"contig146166_13605","Q9Y4K0"
"contig76439_202328_115664","Q17RH7"
"contig195540","No_Uniprotmatch"
"contig179977_193642","Q8BYI6"
"contig12959_213906","Q5RDT5"
"contig204980","B3S931"
"contig213580","Q9D187"
"contig207943","C3XVV0"
"contig71593","Q0IHV1"
"contig202564","P56223"
"contig175837_177069_179124","Q14789"
"contig181043_213255","Q5I0B4"
"contig154053_184313","Q86WA9"
"contig204655","Q7KW14"
"contig152684_145725_150836_176604_171355","O44712"
"contig152789","Q5F3U9"
"contig147132","Q9VKD3"
"contig214552_128194","Q3ZCB2"
"contig66367_165114_71168","C3YJH2"
"contig147254","Q5VYJ5"
"contig184510","No_Uniprotmatch"
"contig205578","Q5R774"
"contig210129","P13941"
"contig172209","No_Uniprotmatch"
"contig117271_117561_105039_176372","Q9Z321"
"contig105765","P32583"
"contig145017_212385","Q5R4Q7"
"contig600196","P22897"
"contig147742","O00423"
"contig138888_77095","Q86Z20"
"contig192155","Q69YW0"
"contig108514","Q8C0J6"
"contig211329","Q1ENI8"
"contig105903","No_Uniprotmatch"
"contig150912","P27708"
"contig137913","O73874"
"contig179616","Q8C5L7"
"contig15657","P15651"
"contig71394","O35130"
"contig111499_148267","Q9BZJ0"
"contig170050","D8M574"
"contig205141","Q8C0V0"
"contig74730_77012","Q96SK2"
"contig180509","Q8R035"
"contig98472","Q0VFD6"
"contig54400","No_Uniprotmatch"
"contig64908","Q8BUR4"
"contig218623_23881","Q15024"
"contig600159","Q7PYU6"
"contig149825","P97807"
"contig174747","Q95209"
"contig155681","No_Uniprotmatch"
"contig116697","P26652"
"contig107709","Q0PGJ6"
"contig110298","O88783"
"contig157106","P97363"
"contig209550","A0JPI9"
"contig153418","No_Uniprotmatch"
"contig150788","Q04446"
"contig2090_150168","P37709"
"contig74639","Q91YN5"
"contig97042","B3RUX1"
"contig155850_188983","P28304"
"contig147262","Q9BYV8"
"contig115683","No_Uniprotmatch"
"contig60580","P55347"
"contig209896_106956_119561","P36876"
"contig104309","Q6GLE8"
"contig159753_17499","Q0P5B7"
"contig175894","No_Uniprotmatch"
"contig146790","Q9NXZ2"
"contig145843_81827","Q2TBI0"
"contig111259","Q13435"
"contig94048_209788","A0PJN4"
"contig115725","Q9BWT3"
"contig113266","Q5R9E5"
"contig151441","No_Uniprotmatch"
"contig156775_145304","Q76LT8"
"contig208082","O06997"
"contig219151_148117_72884","P51841"
"contig77001","Q5VU65"
"contig150249_170308_160859_181849","Q8TB22"
"contig187112_119855_151079","Q3UQ28"
"contig110102","Q9V9J3"
"contig150820","A5D6U8"
"contig75419","Q3SZ40"
"contig69505","No_Uniprotmatch"
"contig169317","Q16665"
"contig169082","Q38870"
"contig78783","Q8BZI6"
"contig213999","Q9CR50"
"contig15062_151578_108025","P50904"
"contig56846","B2BS84"
"contig175694","Q5TGI0"
"contig78583","Q8BP40"
"contig143471_153772","Q90744"
"contig153064","A6QP15"
"contig79060","P0C6B8"
"contig195347","Q9Y2C9"
"contig103997_9531","Q505I5"
"contig170906","P82264"
"contig6896_181763","Q96PK2"
"contig103404_119913","Q091K6"
"contig205302_73582","Q810T5"
"contig205236","Q8WYA0"
"contig203561","A5D6U8"
"contig68248","Q07008"
"contig110320_22629","P19218"
"contig147680","O70593"
"contig203381","O76082"
"contig109941_113707","B5FX50"
"contig79291","Q9UQ84"
"contig77026","Q04446"
"contig195250","Q6DFC6"
"contig78618","Q9V359"
"contig210059","No_Uniprotmatch"
"contig140077","D7FRJ7"
"contig77156","Q9U943"
"contig153000_151710","O88874"
"contig146806","O95436"
"contig173757","Q5IS35"
"contig204056","Q96JB1"
"contig154683","Q32PI6"
"contig211777","No_Uniprotmatch"
"contig13029","Q5RBW6"
"contig177334_68860","P20702"
"contig159140_68527","Q8BSY0"
"contig115947","Q90X38"
"contig170466","Q96DH6"
"contig58350","Q6P4S8"
"contig153069_153082","Q5R824"
"contig193329","O97490"
"contig83367","Q9NAH4"
"contig107973","P41252"
"contig107347","Q32PW3"
"contig207875","Q9WTW8"
"contig164196_151076_15361","E3LM71"
"contig180500","Q60416"
"contig153444_111530_98980","Q8K2C8"
"contig66738","Q6NV34"
"contig13535_144960","Q07008"
"contig157490","Q587K4"
"contig128952_83214_72824","Q54PH5"
"contig188829_177037","No_Uniprotmatch"
"contig208191","Q6P5M2"
"contig112776","O57656"
"contig189093","Q9BXJ9"
"contig204784_193988_139405","Q9U5M4"
"contig169999","P40879"
"contig145092","Q14789"
"contig176115","No_Uniprotmatch"
"contig118974","Q9NPD3"
"contig150983","Q9R095"
"contig71650_205400","Q5XI72"
"contig148858_138035","P50591"
"contig147026","Q9Z277"
"contig176632","A8WGF7"
"contig127276","No_Uniprotmatch"
"contig75207","Q6DFC6"
"contig193631","Q05AT9"
"contig175415","No_Uniprotmatch"
"contig150832_55109_180850","A2A870"
"contig184423_182630","P07314"
"contig115709","P20171"
"contig179009_104779","Q10471"
"contig213323","Q9UIJ7"
"contig107053_203540","P54359"
"contig4499","Q6PHS6"
"contig74846_80683_25067","A2Q898"
"contig177312","P91753"
"contig176789","B0K019"
"contig169321","O15067"
"contig69836","Q05764"
"contig148035_194027","A8WIP6"
"contig145109","Q5VYJ5"
"contig80325","Q9C0H5"
"contig79217","Q5SPX1"
"contig150307","Q5ZJ85"
"contig152009","Q28FH2"
"contig54043","P37879"
"contig211855","Q9CXL1"
"contig104255_74669_147417","Q761V0"
"contig70284","P28020"
"contig176923","No_Uniprotmatch"
"contig179945","Q40784"
"contig151716","Q61712"
"contig71122","Q5F471"
"contig177742_172016","B6QXT9"
"contig109072","Q9LU36"
"contig177490_185790_187005_165736_105877","Q9CR50"
"contig19084","No_Uniprotmatch"
"contig213609","O00124"
"contig79416","No_Uniprotmatch"
"contig179379","P14604"
"contig205807_24550_203558_83182_175688_119784_198699_108888_171186","O75976"
"contig152585","A2AVA0"
"contig74207","A6QLI8"
"contig160412_167479","B3RZA0"
"contig151679","Q689Z5"
"contig105021_119049","No_Uniprotmatch"
"contig154800","No_Uniprotmatch"
"contig7790","Q8YRI1"
"contig177685_70282","Q5U2Q4"
"contig8162","Q3U487"
"contig164817","No_Uniprotmatch"
"contig108218","No_Uniprotmatch"
"contig80646","Q5S006"
"contig147788","Q9BVL2"
"contig147828","Q14114"
"contig81355","Q9NZ32"
"contig151665","No_Uniprotmatch"
"contig193555_108332_165493_100035_106654_75144","Q8IUD2"
"contig193899","P97363"
"contig212080","O15084"
"contig26230_78354","No_Uniprotmatch"
"contig138475","No_Uniprotmatch"
"contig181296","Q9R099"
"contig26036_203699","P49282"
"contig118540","Q28C22"
"contig176721","C9JR82"
"contig74312_212296","No_Uniprotmatch"
"contig94959","A9JRL3"
"contig176046","C1C4R8"
"contig109776","Q5R9W3"
"contig218889","Q5ZI78"
"contig153447_130013","Q9NU22"
"contig211039","No_Uniprotmatch"
"contig70587","Q5RKH6"
"contig74965","Q9U943"
"contig204910","D7NNA9"
"contig11797_155578","Q6B858"
"contig79736_155569","Q5XIF3"
"contig118400","Q9NRG9"
"contig78064","No_Uniprotmatch"
"contig177720","Q3UZV7"
"contig159406_169178","Q96T21"
"contig147335","Q92547"
"contig137706","Q9BXJ9"
"contig96370","P28799"
"contig193175","Q96AQ1"
"contig70563","B3S4L3"
"contig8747_154975_145292","Q9H6U6"
"contig65366_73140","Q04467"
"contig171818_155529","Q5ZJH6"
"contig195888","Q6PAM0"
"contig97566","Q8ND61"
"contig72807","No_Uniprotmatch"
"contig176794","P07902"
"contig148332","Q8WVT3"
"contig170256","Q07120"
"contig18844","A9LMC0"
"contig74710","Q17BU3"
"contig110327_18505","Q9CQC8"
"contig151130_208055","Q9CX98"
"contig111136","Q9QY36"
"contig146437","No_Uniprotmatch"
"contig182889","Q28IJ3"
"contig18006_152697","Q9JHI7"
"contig73615","Q92547"
"contig177395_118100","Q96K30"
"contig174516","O35413"
"contig210880_210675_116163","Q9WVM6"
"contig68804","Q58EK5"
"contig181256","C6FG12"
"contig207963_174958","Q9DAN6"
"contig151503_180392","Q8IYG6"
"contig80700","A0JPN1"
"contig153390_119877","Q32L53"
"contig170511_130202_210563_157361","Q10751"
"contig178026","Q6NYU7"
"contig76404","Q91770"
"contig153276","O57460"
"contig173095","Q9V3A4"
"contig105181","Q8K582"
"contig153316","Q5RBM1"
"contig171211","No_Uniprotmatch"
"contig204676","P22757"
"contig193655_212052","Q13724"
"contig70773","Q15008"
"contig152525_133323_139160","Q9Z136"
"contig76124","Q7TMS5"
"contig112756","Q9ULG1"
"contig211098","Q6RI86"
"contig171315","Q8R4F0"
"contig149145","Q9UPZ9"
"contig179225","P51397"
"contig96514_176603_209976","No_Uniprotmatch"
"contig1985","No_Uniprotmatch"
"contig68633","Q6P6E6"
"contig171581","Q9NYU2"
"contig69510","Q9MYP6"
"contig178910_107954_98821","Q9Y2G3"
"contig70817","Q9Y5Z4"
"contig212533_177309","Q60HG2"
"contig151295","P34118"
"contig146263","Q91W97"
"contig148930","A3KCL7"
"contig118128","Q58D20"
"contig194438","Q9Y2C9"
"contig107927","Q5RB63"
"contig145391","Q92621"
"contig600011","Q6NTV6"
"contig112552","Q5U3A7"
"contig68891","P26686"
"contig148585","No_Uniprotmatch"
"contig148100","E9AHU1"
"contig116993","O75095"
"contig205367_158585","P59110"
"contig178576","No_Uniprotmatch"
"contig146737","Q8BLD6"
"contig147394","P21927"
"contig212865","O15067"
"contig112397_175884_600191","P97793"
"contig213138_69909","P49750"
"contig206020","Q91W86"
"contig148774","Q9CQM5"
"contig151146","P35601"
"contig114940","Q8VBV3"
"contig79561","Q9DBA9"
"contig158319_12569_155676","Q96PQ7"
"contig214065_99953_189689","Q91Y77"
"contig158016_139737_174546","Q6NW96"
"contig147198","Q5GN48"
"contig171665_210063","B4LQY8"
"contig147205_155780","Q99020"
"contig68550","A2ABV5"
"contig600062","Q21974"
"contig150422_107048_177290_119981","Q01063"
"contig148940","C3XZ94"
"contig192647_171477","Q96MW5"
"contig211625","A2A870"
"contig151209","O93429"
"contig210849","Q8N5I4"
"contig147347","P48415"
"contig188617_166880","C0KTQ3"
"contig150046","Q9P2K8"
"contig77760","No_Uniprotmatch"
"contig209592_181470","O75694"
"contig68111_134","O95076"
"contig211817","No_Uniprotmatch"
"contig176801_113676","Q54I71"
"contig81284","Q5VYJ5"
"contig178854_193783","Q29RM3"
"contig180848","Q55GC7"
"contig73290","Q29RM3"
"contig192523","B2RYI0"
"contig178039","No_Uniprotmatch"
"contig204191","Q02224"
"contig157779_58412","Q80UK8"
"contig98599_194359_140464","Q7Z020"
"contig152170_210010","Q3ZBV2"
"contig180799","Q9VCX3"
"contig74204_209449_161411_153661","O13066"
"contig188886","C3YIW3"
"contig179222","Q6RI86"
"contig160526","Q7TN88"
"contig77013","F6Z1Q7"
"contig23120","Q03958"
"contig110159","C3ZA66"
"contig98299","Q7ZVF3"
"contig148290","P35492"
"contig57236","Q2VL90"
"contig113983","Q5RB79"
"contig151948","Q9UW96"
"contig151488","P11680"
"contig115418","Q9Y4Z0"
"contig151909","Q9C0J8"
"contig75639","P12955"
"contig150934","Q64428"
"contig151356","C7PNQ2"
"contig98609","Q571I4"
"contig69298","E1B7L7"
"contig110845","Q80Y56"
"contig211545","Q8IIG7"
"contig175982_174694","O15439"
"contig96899","Q9QZR6"
"contig57602","Q6DGZ0"
"contig107787","No_Uniprotmatch"
"contig68006","P97367"
"contig153433_118970_80907_119590_152403_205690_116105","Q9W0T1"
"contig799","Q9WUB3"
"contig111895","P52787"
"contig169383","Q2KHP8"
"contig127711_189416","Q3UPP8"
"contig147604_169060","Q08CH6"
"contig74645","Q6DIS1"
"contig170252","Q5U2X1"
"contig114335","Q6EEF3"
"contig169929","A4IIM3"
"contig71524_152879_80975","Q5GFL6"
"contig107660","Q28H87"
"contig81112","No_Uniprotmatch"
"contig147508","P97300"
"contig13091_147790","P14272"
"contig213819_212489","Q5R8T5"
"contig169406","Q4FZX0"
"contig154763","Q6ZSZ5"
"contig151475","O13966"
"contig600012","B3RP25"
"contig179792","P25291"
"contig111853","Q924T7"
"contig153908","Q58A42"
"contig179441","Q9NY64"
"contig146006","Q0VA03"
"contig110522","P35439"
"contig151340","P04323"
"contig169391","Q2Y0W8"
"contig6789","C3ZHW9"
"contig150106","Q22WK4"
"contig74777","Q6PDL0"
"contig150986","Q9N0A4"
"contig132047_70241_170240","C5E0P8"
"contig152269","Q9EQQ0"
"contig114098","No_Uniprotmatch"
"contig185983_66637_13329","Q9UNN5"
"contig94101_82933","No_Uniprotmatch"
"contig203752","Q5R909"
"contig177038","Q5TGI0"
"contig169216","Q9JID1"
"contig152573_109288_154842","Q9JHZ4"
"contig104025_179357","Q5PQ53"
"contig115055","No_Uniprotmatch"
"contig70203","Q13247"
"contig108672_103432_111604_204789","Q27433"
"contig176971_177085","P52209"
"contig170596","Q4V7E8"
"contig151727","E9HRF7"
"contig150919","Q1MTN8"
"contig98952_107663","P17439"
"contig172112_149440","Q32M88"
"contig209710","Q9Y2C9"
"contig138289","Q8R2E9"
"contig170415","O15439"
"contig71879","Q17RM4"
"contig75050","No_Uniprotmatch"
"contig147998","Q6CKU6"
"contig79608","Q642A6"
"contig19701","Q5FW05"
"contig66108","Q9Z1N4"
"contig180735","No_Uniprotmatch"
"contig8744","Q8NI36"
"contig69695_70987","Q1L8G7"
"contig204279_210847_79413","Q9Y106"
"contig148984","Q8BQB6"
"contig151081","Q0VCA7"
"contig98384","Q29504"
"contig71823","No_Uniprotmatch"
"contig71164","Q9VTN2"
"contig170251","Q9ULJ7"
"contig209502_153633_179992_178317_212950_218668_72617_195360_219291","Q66TN7"
"contig205176_209756","A2CEI6"
"contig178751_152795","Q80YV3"
"contig180808","C3Y1Z5"
"contig209969_114672","Q5R9C4"
"contig110460_21118","Q63ZP1"
"contig171639","Q9D4D4"
"contig112292","F2G5S4"
"contig17937_189785_177733_83266","Q69ZW3"
"contig210535","No_Uniprotmatch"
"contig153440","Q6P8C4"
"contig51362_56379","Q8TDI0"
"contig146969","P29145"
"contig175650","P11388"
"contig147870","Q80YV3"
"contig96523","No_Uniprotmatch"
"contig139321","Q01DA2"
"contig75948","Q5I0B9"
"contig150856","Q5T200"
"contig69964","A8X2R1"
"contig192949","O15439"
"contig108893","B0JZ65"
"contig176812","Q86VP6"
"contig156026","Q4V8V1"
"contig80690","P54357"
"contig209641","Q91VR2"
"contig180186","C0H691"
"contig74856","A9JS51"
"contig147811","Q5ZM71"
"contig97836","Q9EPW2"
"contig147705","Q9H4K7"
"contig151256_154836","Q7T2B9"
"contig104273","Q9VP61"
"contig108403","Q6AY97"
"contig75250","Q4TU93"
"contig181518","No_Uniprotmatch"
"contig54776","Q9UPT6"
"contig178484_208359","P28665"
"contig189544_188814_172085","Q6AYT3"
"contig115772_216320","Q9VQX4"
"contig71561","Q9UKJ3"
"contig194293_58825_20036","Q9VJE5"
"contig104318","B4LQY8"
"contig181255","Q29RU2"
"contig169453","Q9Y4F4"
"contig104359","Q5R5C9"
"contig71685_81586_77087_72689_179249_111183","Q3URK3"
"contig218365","A2AJ76"
"contig148086","O54975"
"contig146438","Q9NRH2"
"contig56523","Q4G0P3"
"contig12025","No_Uniprotmatch"
"contig172179","Q80U30"
"contig78233","O88696"
"contig190774_103894","B4HWI2"
"contig178994","A0PJE2"
"contig71520","Q9D9W1"
"contig196113_165211_125224_187155_181815","Q9HCG7"
"contig91930_164343_127061_182758","Q8CFB4"
"contig150818","Q26626"
"contig81427","Q68EK7"
"contig204222","P18420"
"contig204660","P34275"
"contig80733","Q10711"
"contig204193","Q9BVW5"
"contig76850_181728","Q9DB30"
"contig70878","O70589"
"contig180491","A8MWY0"
"contig194876","Q5RBZ2"
"contig148080_145956","A2EBQ3"
"contig147721","A6UVR4"
"contig169660","Q6PDL0"
"contig137788","Q24439"
"contig152890","B3RKG8"
"contig218431","C4A0P0"
"contig187042_152761","Q9VJJ7"
"contig153534","Q8TKB7"
"contig170073_175596","Q9XUY5"
"contig600230","C3YHV5"
"contig178022","Q9JIX8"
"contig151534_131316_171489_119744_165457_100019","O34363"
"contig167914_209455_177529_204663_203701","Q99884"
"contig186750","No_Uniprotmatch"
"contig80356","P42126"
"contig147565","P02467"
"contig151969","Q90WD8"
"contig210385","Q8N945"
"contig115072","Q9CZU3"
"contig74907","Q96MT7"
"contig18413","O95639"
