"modGenes","modUniprotIDs"
"contig118309","Q5RA23"
"contig70754","No_Uniprotmatch"
"contig209497","Q5R4K9"
"contig150050_182788","Q92519"
"contig75819","Q8CIB5"
"contig118879_68667","Q9P2K3"
"contig211469_148901_120483","P05627"
"contig213997_59053","Q5U3H2"
"contig22185","P54310"
"contig600160","Q5UNS8"
"contig161108","No_Uniprotmatch"
"contig150674","Q09666"
"contig153744_213297","Q60649"
"contig79526","Q9PTS8"
"contig216825","Q9TU53"
"contig125894","No_Uniprotmatch"
"contig207026","Q9NZJ4"
"contig117005","O43432"
"contig159443_141906","P35556"
"contig211569","Q9QXV3"
"contig21230_172088_60481_179929","Q8C115"
"contig97413","Q8CHG7"
"contig167368","Q5SQM0"
"contig51792","Q8TEK3"
"contig132027","Q09575"
"contig129584_175799","Q14517"
"contig100110_36597","Q6PDJ1"
"contig153406","No_Uniprotmatch"
"contig147355","Q14005"
"contig208065","Q5RCN4"
"contig163512_152421_180625","Q8R5K6"
"contig176687_175660_156809","A8WFR0"
"contig111898","Q5R9H4"
"contig115809","Q96RW7"
"contig37752_80772","Q5ZHN9"
"contig98149","Q26648"
"contig177812","Q9VN14"
"contig151827","No_Uniprotmatch"
"contig55887_116027_158992","Q3UHD1"
"contig133158_111955","Q8WWU7"
"contig153857","No_Uniprotmatch"
"contig212512_14210_75280_79818_144693","A4RKC3"
"contig114948_157467","Q4KLT0"
"contig98307_119351_143597","No_Uniprotmatch"
"contig171266","Q1KKZ1"
"contig992_109228_201706_114306_106463","Q9WUU6"
"contig9509","Q9JMH9"
"contig183344","No_Uniprotmatch"
"contig218648","No_Uniprotmatch"
"contig175977","No_Uniprotmatch"
"contig111958_211725","Q5ZK62"
"contig25932_82041_7002","C4WX55"
"contig105648","No_Uniprotmatch"
"contig151189","Q7L4I2"
"contig138920","No_Uniprotmatch"
"contig184996","No_Uniprotmatch"
"contig117241","O16025"
"contig151092_109118_188825","A6NMZ7"
"contig74169_11509","Q91981"
"contig145107_153326","B5DXL6"
"contig98644_11524_185301","Q9I9M5"
"contig185035_132504","E9C1P1"
"contig203525","Q5DID3"
"contig174803","E9C0G6"
"contig6618","B8JJN4"
"contig189651_155009_118250","C3ZR82"
"contig150879_147331","Q9UQB3"
"contig77748","Q9BRZ2"
"contig202349","Q8JZP3"
"contig122248_184422","P25941"
"contig212185","P04323"
"contig81910","Q5VT25"
"contig148603","Q55DA0"
"contig211978","Q95SX7"
"contig82315","No_Uniprotmatch"
"contig151781","C3ZHC6"
"contig147259","Q8T2Q0"
"contig152064","Q5BJI7"
"contig170113_77517","Q8JHF4"
"contig107901","Q559I8"
"contig186588","Q9HAU0"
"contig116351","Q5ZIE8"
"contig178431","Q08D64"
"contig2888","P41180"
"contig59171_141845_152422","No_Uniprotmatch"
"contig171147","No_Uniprotmatch"
"contig168094","P83038"
"contig73571","O77676"
"contig151119","Q32PV0"
"contig118689","No_Uniprotmatch"
"contig153399","No_Uniprotmatch"
"contig98830","Q96L93"
"contig171193","No_Uniprotmatch"
"contig169510","P55579"
"contig71507","P16066"
"contig113303_78392","Q6ZUK4"
"contig174401","P39052"
"contig130881","Q01721"
"contig80896","Q8CFT2"
"contig155751","Q810U4"
"contig218325","No_Uniprotmatch"
"contig108771","Q6AXY7"
"contig130174","Q8BQS4"
"contig169820_209839_107620","B3S273"
"contig213533","Q1KLR6"
"contig177774","A1E2V0"
"contig96442_178568_208285","Q98925"
"contig154404","No_Uniprotmatch"
"contig150133","P36512"
"contig152231","Q08BW0"
"contig203065","Q96RW7"
"contig114949","Q91Z92"
"contig73326","Q5GLZ8"
"contig207143","Q5RAK6"
"contig71884","Q9QUN9"
"contig106742","Q8CDN6"
"contig78156","Q6ZPE2"
"contig178320","Q5G271"
"contig212221","O60343"
"contig149552","Q5R839"
"contig79841_173655","Q5RDF5"
"contig110653_75183","C3XXQ1"
"contig129853","Q8C6B2"
"contig118568","E1ZY30"
"contig77844","P0C6B8"
"contig69883","Q9UHB7"
"contig51310","O15297"
"contig208887_160928_119892","Q5VU97"
"contig202482","Q9P2N4"
"contig170910_19754","Q6V4S5"
"contig151550","Q91827"
"contig172664_169314","P50169"
"contig600165","Q8UVC3"
"contig118033","E5SYI1"
"contig184740","No_Uniprotmatch"
"contig145757","P70398"
"contig145466","A0JME2"
"contig147656","F0WLV8"
"contig151232","P07814"
"contig152139","Q96DM1"
"contig167513_83019","Q15059"
"contig205428","P62294"
"contig81078","O60934"
"contig177725","No_Uniprotmatch"
"contig152108","No_Uniprotmatch"
"contig120238_180526_108249_181148","Q55E58"
"contig140424","No_Uniprotmatch"
"contig209541","Q5RBD3"
"contig179765_106494","Q9JHJ0"
"contig113080","Q96QT6"
"contig146908","Q8JHJ2"
"contig20122","P51868"
"contig203771","Q08DK7"
"contig209210","Q7ZUK7"
"contig160596_173859_165475_66755","O73853"
"contig184665","O75445"
"contig70259","No_Uniprotmatch"
"contig72128","Q8NFU3"
"contig212264","O70260"
"contig147260","Q9QXZ0"
"contig145421","Q9UPS8"
"contig163216_194259","Q9H4B6"
"contig207969","D2VJT2"
"contig70453","Q6I6G8"
"contig98510","No_Uniprotmatch"
"contig110071","P25386"
"contig116086","No_Uniprotmatch"
"contig113672","No_Uniprotmatch"
"contig186058","Q1HA50"
"contig118993","No_Uniprotmatch"
"contig169220","P02462"
"contig212378","No_Uniprotmatch"
"contig80564_174548","Q5R7S4"
"contig216853","Q3UQ28"
"contig170559","Q14005"
"contig3621_110672","Q9UPN3"
"contig106097_147826","Q7SYD5"
"contig203483","Q1LZ71"
"contig162826_179486","Q8UUZ1"
"contig107075_139342_146964","Q86UC2"
"contig145530","Q93097"
"contig171614","Q9H4W6"
"contig116005","Q7Z3B3"
"contig177441","P41932"
"contig82869","Q9UDY8"
"contig151618_21017_114323","Q8BUR3"
"contig66012","P25386"
"contig106168","Q9P2E3"
"contig68434_153609","Q8N6G6"
"contig70212","Q66T02"
"contig148881","A2AHJ4"
"contig5588_119425_189793","O35177"
"contig168149","Q6YGZ5"
"contig148001_209753_14227","Q8C6G8"
"contig100317","No_Uniprotmatch"
"contig182954","Q5VYJ5"
"contig151700","O95819"
"contig171311","No_Uniprotmatch"
"contig82178","P08640"
"contig92825_146443","O75953"
"contig146994_80176","No_Uniprotmatch"
"contig110188","Q6DEW6"
"contig213008","No_Uniprotmatch"
"contig137644_170188","Q9UL25"
"contig151382_180631","Q7ZW25"
"contig78353","Q7TT36"
"contig146917","No_Uniprotmatch"
"contig22078","Q6P132"
"contig182111","No_Uniprotmatch"
"contig182735","Q7ZXH3"
"contig217672_159656","Q99K82"
"contig147739","Q9D735"
"contig600238","A0JMH2"
"contig74428","O95263"
"contig178970","Q08DC7"
"contig170650","B3S273"
"contig106983","P20072"
"contig145721","Q14315"
"contig204768","P35546"
"contig73180_205350_73534_212887_82481","O75116"
"contig158617_164066","Q92538"
"contig600181","Q924A2"
"contig81462_160909_158312","Q5YLM1"
"contig211162","No_Uniprotmatch"
"contig81346","Q5FVG2"
"contig125225_155653_73455_111749_116867","Q60629"
"contig161119_106888","Q05152"
"contig72511","No_Uniprotmatch"
"contig212204","No_Uniprotmatch"
"contig169171","Q09666"
"contig94476_78186_74752_216597","Q6DD51"
"contig99996_15114","P17038"
"contig110354","No_Uniprotmatch"
"contig150469","Q5ZJY3"
"contig168682","Q9JID9"
"contig209462","No_Uniprotmatch"
"contig97915","Q95218"
"contig147156","Q5R9H4"
"contig164504","Q1PRL4"
"contig70152","A4IH17"
"contig76957_115414","Q05164"
"contig210193","Q6AY09"
"contig170817","No_Uniprotmatch"
"contig7955_26359_212481_70894","Q8CDU6"
"contig58821","Q9BYB0"
"contig93686_212609","P55112"
"contig205987","P10079"
"contig179664_53065","Q86XZ4"
"contig183698","No_Uniprotmatch"
"contig170066","Q54U75"
"contig82659","Q06190"
"contig151749","P41743"
"contig169952","Q6I6G8"
"contig145234","Q14517"
"contig108577","C3ZUM2"
"contig73790_119706_55953_118306_194528","Q1ZXH8"
"contig176837","O74533"
"contig110305","Q3MHV9"
"contig145123","No_Uniprotmatch"
"contig110245","No_Uniprotmatch"
"contig117421","Q3U0S6"
"contig131468_98464","Q9BYB0"
"contig71601","No_Uniprotmatch"
"contig7909_120046_219055_48_211341","Q5U4C9"
"contig117403","Q91Z92"
"contig100270","Q6ZV73"
"contig175934","Q66I79"
"contig73614_600078_190868","Q60803"
"contig68388","No_Uniprotmatch"
"contig207342","No_Uniprotmatch"
"contig103219_215109_185725_147264","Q9NZJ4"
"contig177902","Q66T02"
"contig147554","Q5R7Z3"
"contig153478","Q91X43"
"contig146990","D3ZZL9"
"contig148446","P21291"
"contig167097","P37397"
"contig115829","No_Uniprotmatch"
"contig174339","Q6P788"
"contig192816","Q6P8C8"
"contig210719","Q8CHQ0"
"contig81751","Q69ZW3"
"contig140471_103435_71730_162747_81640","No_Uniprotmatch"
"contig150891_2650_70570","A2CG49"
"contig59065","No_Uniprotmatch"
"contig2636","Q6ZUK4"
"contig203839","Q03516"
"contig152514","Q14789"
"contig116455","Q2M1K5"
"contig212667","Q9NY64"
"contig145737","Q8CGE9"
"contig210548","No_Uniprotmatch"
"contig153154_114682","Q61909"
"contig72265","Q96N96"
"contig97680_218590","Q96IV6"
"contig147128","Q9WUU8"
"contig204796","Q95SX7"
"contig78344","Q1KKZ1"
"contig82429_176427_116623_194091_93809_179437","Q03468"
"contig153315","Q9LQV2"
"contig91568","Q5TYQ8"
"contig80112","Q6TDP4"
"contig18645","No_Uniprotmatch"
"contig128185","No_Uniprotmatch"
"contig146114","F6X2P0"
"contig104181","Q502K9"
"contig170552","No_Uniprotmatch"
"contig6499","Q8NDA2"
"contig82724","No_Uniprotmatch"
"contig215279_149015","Q8N0W4"
"contig175687","Q80WC3"
"contig76242","Q6GVH4"
"contig105670","No_Uniprotmatch"
"contig107704","Q8WTS1"
"contig66876_68675_109947","P43404"
"contig170941","Q13951"
"contig196025","P98150"
"contig147470","Q9P2E3"
"contig114242","Q07E28"
"contig170318_10188_144982_210582","Q24180"
"contig97541","C8YR32"
"contig210011","Q9VJE5"
"contig150794_70333","Q566I1"
"contig65990","Q8N556"
"contig74335","P49457"
"contig69251","B7G1Z3"
"contig175767_119439_182096","P01122"
"contig174986","P04035"
"contig178012","No_Uniprotmatch"
"contig135016_72737","O43572"
"contig148837","No_Uniprotmatch"
"contig13913_192969","P51029"
"contig104263","Q9BZE9"
"contig70747_69688_216885_192371_47002","Q62763"
"contig176760","Q5NVI6"
"contig152180","Q96PM5"
"contig213959","P20241"
"contig175974","A2AJ76"
"contig185881","No_Uniprotmatch"
"contig109627","P25228"
"contig20660","Q8UWF0"
"contig81838","Q90413"
"contig108823","O46385"
"contig23024","O43614"
"contig69785","E5SWW0"
"contig148844","Q61316"
